date,areaName,areaCode,vaccinationsAgeDemographics
2022-11-15,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 390023.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3567.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 57.596, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 89330.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1388.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 34.808, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120930.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1245.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 61.801, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 112438.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 519.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 78.478, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 179763.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 934.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 79.948, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 67325.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 415.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 82.528, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-14,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 386456.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2143.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 57.07, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 87942.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 891.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 34.267, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 119685.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 706.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 61.165, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111919.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 333.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 78.116, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 178829.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 546.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 79.532, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 66910.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 213.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 82.02, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-13,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 384313.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 432.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 56.753, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 87051.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 253.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 33.92, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 118979.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 100.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 60.804, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111586.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 30.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 77.883, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 178283.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 79.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 79.289, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 66697.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 49.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 81.759, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-12,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 383881.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 10059.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 56.689, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 86798.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 4086.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 33.821, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 118879.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3550.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 60.753, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111556.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1734.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 77.863, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 178204.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2423.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 79.254, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 66648.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 689.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 81.698, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-11,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 373822.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3709.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 55.204, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 82712.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1216.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 32.229, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 115329.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1281.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 58.938, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 109822.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 878.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 76.652, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 175781.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1212.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 78.177, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 65959.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 334.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 80.854, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-10,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 370113.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 6716.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 54.656, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 81496.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2824.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 31.755, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 114048.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2481.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 58.284, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108944.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 912.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 76.039, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 174569.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1411.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 77.638, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 65625.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 499.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 80.444, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-09,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 363397.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 6209.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 53.664, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 78672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2736.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 30.655, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111567.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2159.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 57.016, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 108032.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 905.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 75.403, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 173158.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1314.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 77.01, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 65126.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 409.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 79.833, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-08,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 357188.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 6036.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 52.747, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 75936.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2205.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 29.589, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 109408.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2116.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 55.913, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 107127.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1107.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 74.771, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 171844.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1715.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 76.426, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 64717.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 608.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 79.331, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-07,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 351152.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 4757.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 51.856, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 73731.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2068.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 28.73, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 107292.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1726.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 54.831, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 106020.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 569.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 73.999, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 170129.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 963.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 75.663, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 64109.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 394.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 78.586, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-06,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 346395.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 250.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 51.154, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71663.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 76.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 27.924, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 105566.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 49.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 53.949, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 105451.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 44.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 73.601, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 169166.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 125.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 75.235, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 63715.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 81.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 78.103, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
